amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
500.0,Rufiji,300,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,14.0
30.0,Wami / Ruvu,990,True,VWC,True,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,functional,36.0
0.0,Pangani,1,False,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,48.0
0.0,Lake Victoria,250,False,VWC,True,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,8.0
50.0,Wami / Ruvu,40,True,Company,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,functional,12.0
0.0,Lake Victoria,300,True,WUG,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,12.0
500.0,Pangani,150,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,30.0
0.0,Pangani,300,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,42.0
1000.0,Internal,864,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,10.0
0.0,Lake Tanganyika,230,True,VWC,False,submersible,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,10.0
0.0,Internal,36,True,WUG,True,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,14.0
0.0,Rufiji,45,True,VWC,False,submersible,user-group,monthly,good,enough,surface,communal standpipe,functional,17.0
200.0,Pangani,150,True,VWC,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,15.0
6.0,Pangani,50,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
20.0,Internal,203,True,Parastatal,True,submersible,parastatal,per bucket,good,enough,surface,communal standpipe,functional,17.0
50.0,Wami / Ruvu,220,False,Private operator,False,submersible,commercial,per bucket,salty,enough,groundwater,communal standpipe,functional,10.0
3000.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,annually,salty,insufficient,groundwater,hand pump,functional,22.0
0.0,Pangani,89,True,Water Board,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,8.0
117000.0,Rufiji,600,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,10.0
10.0,Wami / Ruvu,50,True,Company,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,35.0
500.0,Rufiji,60,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,17.0
600.0,Lake Tanganyika,220,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,11.0
0.0,Pangani,360,True,WUA,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,1,True,Private operator,True,motorpump,user-group,never pay,good,enough,surface,communal standpipe,functional,12.0
0.0,Internal,470,True,VWC,True,gravity,user-group,on failure,good,insufficient,groundwater,communal standpipe,functional,8.0
5000.0,Rufiji,40,True,WUA,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,11.0
0.0,Lake Nyasa,0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Lake Victoria,300,True,WUG,True,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,12.0
500.0,Lake Tanganyika,598,True,Water authority,False,handpump,user-group,on failure,good,enough,groundwater,hand pump,functional,22.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,46.0
0.0,Pangani,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Lake Victoria,830,True,Parastatal,False,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,non functional,14.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,44.0
0.0,Lake Tanganyika,650,True,Water authority,False,other,commercial,never pay,good,enough,surface,other,functional,11.0
0.0,Lake Tanganyika,1,False,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,36.0
0.0,Pangani,60,True,VWC,True,gravity,user-group,never pay,salty,enough,unknown,communal standpipe,functional,19.0
0.0,Pangani,90,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,22.0
20.0,Wami / Ruvu,150,True,WUA,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,10.0
0.0,Ruvuma / Southern Coast,86,True,VWC,True,submersible,user-group,never pay,good,dry,groundwater,other,non functional,44.0
1400.0,Pangani,65,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,22.0
0.0,Lake Tanganyika,3455,False,Other,True,other,other,never pay,good,dry,surface,communal standpipe,non functional,50.0
0.0,Lake Nyasa,102,True,VWC,False,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,16.0
0.0,Pangani,100,True,VWC,False,handpump,user-group,never pay,salty,unknown,groundwater,hand pump,non functional,15.0
5000.0,Rufiji,1,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,33.0
500.0,Rufiji,105,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,20.0
3000.0,Lake Nyasa,37,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,27.0
0.0,Rufiji,30,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
500.0,Wami / Ruvu,600,True,VWC,True,handpump,user-group,monthly,good,unknown,groundwater,hand pump,non functional,34.0
500.0,Wami / Ruvu,102,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,19.0
0.0,Wami / Ruvu,250,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,23.0
0.0,Pangani,1,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,46.0
0.0,Internal,350,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,9.0
0.0,Rufiji,532,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,22.0
0.0,Pangani,200,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Rufiji,125,True,WUA,True,rope pump,user-group,on failure,good,dry,groundwater,hand pump,non functional,11.0
500.0,Rufiji,75,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,42.0
10.0,Internal,220,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,9.0
10.0,Rufiji,250,True,WUG,False,handpump,user-group,per bucket,good,insufficient,groundwater,hand pump,functional,23.0
0.0,Lake Nyasa,60,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,24.0
0.0,Rufiji,1,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,44.0
1000.0,Ruvuma / Southern Coast,1,True,VWC,False,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,25.0
500.0,Pangani,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,49.0
2000.0,Ruvuma / Southern Coast,400,True,VWC,True,handpump,user-group,on failure,good,seasonal,groundwater,hand pump,functional,36.0
200.0,Pangani,300,True,VWC,False,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,11.0
0.0,Ruvuma / Southern Coast,200,True,VWC,True,motorpump,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,8.0
0.0,Ruvuma / Southern Coast,345,False,VWC,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,9.0
250.0,Lake Tanganyika,600,True,Water authority,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,18.0
50.0,Internal,150,True,VWC,True,motorpump,user-group,per bucket,salty,enough,groundwater,communal standpipe,functional,12.0
50.0,Wami / Ruvu,1,True,Water authority,True,motorpump,user-group,per bucket,good,enough,surface,communal standpipe,functional,10.0
5000.0,Lake Rukwa,200,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,34.0
400.0,Rufiji,250,True,Water Board,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,24.0
20.0,Pangani,100,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,10.0
50.0,Wami / Ruvu,30,True,WUG,False,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,20.0
50.0,Wami / Ruvu,250,True,VWC,True,handpump,user-group,per bucket,good,enough,groundwater,hand pump,functional,15.0
50.0,Wami / Ruvu,300,True,Water Board,False,gravity,user-group,per bucket,salty,insufficient,surface,communal standpipe,functional,12.0
2800.0,Rufiji,20,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,19.0
500.0,Wami / Ruvu,50,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,36.0
0.0,Pangani,70,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,46.0
0.0,Pangani,120,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,19.0
0.0,Pangani,100,True,VWC,True,submersible,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,17.0
100.0,Lake Victoria,500,True,VWC,False,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,48.0
0.0,Internal,30,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,22.0
20000.0,Pangani,150,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,25.0
0.0,Rufiji,250,True,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,40.0
30.0,Pangani,50,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,42.0
200.0,Lake Tanganyika,500,True,VWC,False,handpump,user-group,monthly,salty,enough,groundwater,hand pump,functional,13.0
0.0,Internal,203,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,12.0
0.0,Lake Tanganyika,1,False,VWC,False,other,user-group,never pay,unknown,dry,groundwater,other,non functional,27.0
300.0,Pangani,30,True,VWC,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,13.0
1000.0,Lake Tanganyika,1720,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,36.0
0.0,Lake Victoria,250,True,WUG,False,other,user-group,unknown,salty,enough,groundwater,other,non functional,34.0
200.0,Lake Nyasa,80,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,18.0
50.0,Wami / Ruvu,1430,True,VWC,False,handpump,user-group,per bucket,good,insufficient,groundwater,hand pump,functional,16.0
500.0,Rufiji,160,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
200.0,Lake Tanganyika,350,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,24.0
0.0,Wami / Ruvu,1,True,SWC,False,submersible,other,never pay,good,dry,groundwater,other,non functional,20.0
0.0,Internal,1,True,Parastatal,True,gravity,parastatal,never pay,good,enough,surface,communal standpipe,non functional,17.0
2000.0,Lake Tanganyika,650,True,Water authority,False,other,user-group,annually,good,enough,groundwater,improved spring,non functional,29.0
0.0,Rufiji,120,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,25.0
0.0,Wami / Ruvu,160,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,10.0
20.0,Pangani,300,False,VWC,False,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,12.0
30.0,Internal,1,True,VWC,True,gravity,user-group,per bucket,good,unknown,groundwater,communal standpipe,functional,24.0
0.0,Wami / Ruvu,1,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,functional,22.0
0.0,Pangani,1,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,11.0
20.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,functional,14.0
0.0,Internal,450,True,VWC,False,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,46.0
100.0,Lake Nyasa,360,True,WUG,False,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,25.0
0.0,Internal,650,True,VWC,True,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,17.0
500.0,Rufiji,56,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
30.0,Ruvuma / Southern Coast,1,False,WUA,False,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,10.0
100.0,Ruvuma / Southern Coast,560,True,WUG,False,submersible,user-group,per bucket,good,unknown,groundwater,communal standpipe,functional,14.0
20.0,Pangani,400,True,VWC,False,handpump,user-group,per bucket,good,dry,groundwater,hand pump,non functional,11.0
0.0,Ruvuma / Southern Coast,1,True,VWC,False,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,33.0
10.0,Internal,200,True,VWC,True,gravity,user-group,per bucket,good,seasonal,surface,communal standpipe,functional,11.0
0.0,Rufiji,300,True,Company,True,other,commercial,never pay,good,insufficient,surface,other,non functional,22.0
500.0,Lake Tanganyika,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,40.0
200.0,Wami / Ruvu,980,True,VWC,True,handpump,user-group,monthly,salty,insufficient,groundwater,hand pump,functional,24.0
0.0,Rufiji,140,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,24.0
6.0,Pangani,50,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,190,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,25.0
0.0,Ruvuma / Southern Coast,1,True,VWC,True,other,user-group,unknown,salty,dry,groundwater,other,non functional,35.0
1200.0,Rufiji,0,True,WUA,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,30.0
0.0,Lake Tanganyika,540,True,VWC,True,gravity,user-group,unknown,good,enough,surface,communal standpipe,functional,26.0
0.0,Pangani,180,True,VWC,False,other,user-group,never pay,good,insufficient,surface,other,non functional,48.0
0.0,Lake Victoria,250,True,WUG,False,handpump,user-group,on failure,salty,enough,groundwater,hand pump,functional,22.0
0.0,Lake Victoria,200,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,31.0
0.0,Pangani,40,True,Parastatal,False,gravity,parastatal,unknown,good,enough,groundwater,communal standpipe,non functional,57.0
0.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,10.0
50.0,Lake Victoria,80,False,Private operator,False,handpump,commercial,per bucket,salty,enough,groundwater,hand pump,non functional,20.0
0.0,Lake Rukwa,500,True,VWC,True,gravity,user-group,never pay,good,dry,surface,communal standpipe,non functional,15.0
0.0,Ruvuma / Southern Coast,0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,42.0
0.0,Internal,760,True,VWC,True,gravity,user-group,on failure,good,insufficient,surface,communal standpipe,functional,10.0
200.0,Rufiji,250,True,WUA,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,non functional,22.0
20.0,Pangani,1,True,VWC,False,submersible,user-group,per bucket,salty,unknown,groundwater,communal standpipe,non functional,12.0
0.0,Lake Victoria,1500,True,VWC,True,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,non functional,38.0
2500.0,Rufiji,65,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,10.0
50.0,Internal,218,True,WUA,True,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,8.0
500.0,Lake Tanganyika,166,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,35.0
0.0,Lake Victoria,1000,True,VWC,True,other,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Lake Rukwa,300,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,13.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,48.0
5000.0,Rufiji,1,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,28.0
0.0,Lake Nyasa,1,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,22.0
1200.0,Ruvuma / Southern Coast,0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,20.0
0.0,Lake Rukwa,250,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,48.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,11.0
0.0,Rufiji,50,True,WUA,True,gravity,user-group,on failure,good,dry,surface,communal standpipe,non functional,42.0
0.0,Lake Victoria,250,True,WUG,False,handpump,user-group,on failure,salty,enough,groundwater,hand pump,functional,22.0
0.0,Internal,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,7.0
0.0,Pangani,150,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,8.0
5.0,Pangani,45,True,Water Board,True,other,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Wami / Ruvu,12,True,Private operator,False,submersible,commercial,never pay,salty,enough,groundwater,communal standpipe,functional,12.0
5.0,Pangani,86,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
200.0,Ruvuma / Southern Coast,160,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,22.0
1000.0,Pangani,180,True,VWC,False,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,35.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,14.0
0.0,Rufiji,270,False,WUA,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,38.0
0.0,Pangani,50,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,other,non functional,46.0
0.0,Internal,150,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,20.0
0.0,Wami / Ruvu,150,True,VWC,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,20.0
500.0,Rufiji,65,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,140,True,Water authority,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,10.0
0.0,Lake Victoria,1200,True,WUG,False,handpump,user-group,other,good,enough,groundwater,hand pump,non functional,12.0
500.0,Pangani,65,True,Water Board,True,gravity,user-group,other,good,enough,groundwater,communal standpipe,functional,10.0
10000.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,30.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
25.0,Pangani,40,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
6.0,Pangani,90,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
500.0,Rufiji,65,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
500.0,Internal,245,True,VWC,True,gravity,user-group,on failure,good,unknown,groundwater,communal standpipe,functional,17.0
500.0,Pangani,150,True,VWC,True,gravity,user-group,on failure,good,insufficient,groundwater,communal standpipe,functional,30.0
0.0,Wami / Ruvu,1000,True,VWC,False,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,42.0
0.0,Lake Nyasa,20,False,VWC,False,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,20.0
7.0,Pangani,20,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Lake Nyasa,0,False,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,35.0
0.0,Ruvuma / Southern Coast,250,True,VWC,True,other,user-group,unknown,good,dry,groundwater,other,non functional,37.0
0.0,Wami / Ruvu,100,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,13.0
0.0,Ruvuma / Southern Coast,86,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,functional,10.0
20.0,Pangani,150,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,11.0
0.0,Wami / Ruvu,120,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,17.0
0.0,Internal,150,True,VWC,True,handpump,user-group,never pay,colored,insufficient,groundwater,hand pump,functional,22.0
300.0,Lake Tanganyika,800,False,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,14.0
0.0,Lake Nyasa,25,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,17.0
0.0,Pangani,1,True,VWC,False,other,user-group,never pay,good,insufficient,surface,other,non functional,10.0
600.0,Lake Tanganyika,120,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,11.0
50.0,Ruvuma / Southern Coast,800,True,VWC,True,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,functional,37.0
250.0,Lake Tanganyika,650,True,Water authority,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,18.0
20.0,Pangani,150,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Ruvuma / Southern Coast,50,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,35.0
0.0,Lake Rukwa,700,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,13.0
300.0,Pangani,110,True,Water Board,True,gravity,user-group,other,good,enough,groundwater,communal standpipe,functional,25.0
0.0,Lake Rukwa,1,False,VWC,False,other,user-group,never pay,unknown,enough,groundwater,other,non functional,31.0
500.0,Lake Tanganyika,750,True,Water authority,False,handpump,user-group,annually,good,enough,groundwater,hand pump,non functional,19.0
500.0,Lake Tanganyika,125,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,38.0
2000.0,Lake Rukwa,1,True,VWC,False,handpump,user-group,annually,unknown,unknown,groundwater,hand pump,non functional,36.0
3000.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,annually,good,insufficient,groundwater,hand pump,functional,24.0
1000.0,Ruvuma / Southern Coast,300,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,34.0
500.0,Ruvuma / Southern Coast,1,True,VWC,False,other,user-group,monthly,good,enough,groundwater,hand pump,non functional,11.0
0.0,Rufiji,1,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump,non functional,12.0
500.0,Rufiji,250,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,23.0
500.0,Internal,160,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,10.0
0.0,Pangani,485,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,42.0
0.0,Lake Rukwa,150,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,17.0
0.0,Lake Rukwa,400,False,Water authority,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,functional,12.0
100.0,Rufiji,30,True,VWC,True,gravity,user-group,per bucket,good,dry,groundwater,communal standpipe,non functional,13.0
30.0,Internal,214,True,WUG,True,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
3000.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,annually,good,enough,groundwater,hand pump,non functional,24.0
25.0,Internal,1500,False,VWC,False,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Pangani,150,True,VWC,False,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,10.0
0.0,Internal,120,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Pangani,150,True,VWC,False,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,non functional,21.0
500.0,Wami / Ruvu,1,True,VWC,True,rope pump,user-group,monthly,good,enough,groundwater,hand pump,functional,9.0
1000.0,Lake Tanganyika,370,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,44.0
0.0,Lake Rukwa,100,True,VWC,False,other,user-group,never pay,good,dry,groundwater,other,non functional,29.0
2000.0,Internal,325,True,VWC,True,handpump,user-group,on failure,good,enough,groundwater,hand pump,functional,22.0
30.0,Wami / Ruvu,517,True,VWC,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,10.0
0.0,Ruvuma / Southern Coast,340,True,VWC,False,other,user-group,never pay,salty,insufficient,groundwater,communal standpipe,non functional,41.0
0.0,Internal,250,True,VWC,False,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,40.0
2000.0,Rufiji,250,True,Water Board,False,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,160,True,WUA,False,gravity,user-group,never pay,good,insufficient,surface,other,non functional,48.0
0.0,Ruvuma / Southern Coast,552,False,VWC,False,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,14.0
250.0,Lake Tanganyika,350,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,18.0
20.0,Pangani,700,True,VWC,False,handpump,user-group,per bucket,good,insufficient,groundwater,hand pump,functional,13.0
0.0,Pangani,1,False,Other,True,gravity,other,never pay,good,enough,groundwater,communal standpipe,functional,52.0
0.0,Pangani,439,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,non functional,15.0
50.0,Wami / Ruvu,30,True,Private operator,False,submersible,commercial,per bucket,good,enough,groundwater,communal standpipe,functional,11.0
200.0,Pangani,150,True,VWC,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,15.0
1000.0,Internal,325,True,VWC,True,handpump,user-group,on failure,good,enough,groundwater,hand pump,functional,25.0
0.0,Pangani,140,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,25.0
0.0,Pangani,200,True,VWC,False,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,45.0
0.0,Lake Nyasa,80,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,26.0
0.0,Ruvuma / Southern Coast,80,False,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,13.0
150.0,Lake Tanganyika,420,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,36.0
500.0,Pangani,120,True,Water authority,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Tanganyika,80,True,Water authority,True,other,commercial,never pay,good,enough,groundwater,hand pump,non functional,35.0
400.0,Ruvuma / Southern Coast,1,True,VWC,False,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,32.0
0.0,Pangani,50,True,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,10.0
0.0,Lake Victoria,1200,True,WUG,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,functional,22.0
0.0,Lake Victoria,200,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,11.0
0.0,Lake Nyasa,0,False,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,35.0
4000.0,Rufiji,260,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,17.0
