amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Pangani,90.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,18.0
0.0,Wami / Ruvu,800.0,True,VWC,True,handpump,user-group,on failure,salty,dry,groundwater,hand pump,non functional,23.0
1000.0,Lake Nyasa,0.0,True,VWC,True,submersible,user-group,annually,good,enough,surface,communal standpipe,functional,44.0
50.0,Ruvuma / Southern Coast,300.0,True,VWC,False,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,10.0
500.0,Rufiji,250.0,True,WUG,False,handpump,user-group,monthly,good,dry,groundwater,hand pump,non functional,25.0
0.0,Rufiji,100.0,True,WUA,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,11.0
0.0,Wami / Ruvu,500.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,9.0
20.0,Pangani,18.0,False,VWC,False,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,12.0
500.0,Ruvuma / Southern Coast,600.0,True,VWC,True,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,functional,24.0
1000.0,Lake Rukwa,50.0,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,30.0
1000.0,Rufiji,266.0,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,25.0
1000.0,Lake Victoria,1000.0,True,Private operator,False,submersible,user-group,monthly,good,enough,surface,communal standpipe,non functional,35.0
0.0,Rufiji,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,18.0
0.0,Wami / Ruvu,389.0,True,VWC,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,11.0
100.0,Lake Nyasa,0.0,True,WUA,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,31.0
50.0,Ruvuma / Southern Coast,0.0,True,VWC,True,other,user-group,per bucket,good,dry,surface,communal standpipe,non functional,11.0
6.0,Pangani,5.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Rufiji,65.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,9.0
500.0,Lake Victoria,500.0,True,WUG,False,handpump,user-group,monthly,salty,enough,groundwater,hand pump,functional,11.0
0.0,Pangani,20.0,True,VWC,False,other,user-group,never pay,fluoride,insufficient,groundwater,other,non functional,17.0
0.0,Lake Nyasa,450.0,True,VWC,True,handpump,user-group,on failure,good,enough,groundwater,hand pump,functional,15.0
0.0,Ruvuma / Southern Coast,430.0,True,VWC,True,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,22.0
0.0,Internal,1.0,True,VWC,True,other,user-group,other,unknown,dry,groundwater,other,non functional,17.0
0.0,Pangani,1.0,True,WUA,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,50.0
0.0,Internal,150.0,True,Parastatal,False,gravity,parastatal,on failure,good,insufficient,surface,other,functional,14.0
0.0,Ruvuma / Southern Coast,100.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,46.0
300.0,Pangani,34.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,28.0
500.0,Rufiji,40.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Wami / Ruvu,1125.0,True,VWC,False,other,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,25.0
500.0,Rufiji,300.0,True,WUA,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,36.0
1000.0,Lake Nyasa,0.0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,15.0
50.0,Wami / Ruvu,563.0,True,VWC,True,handpump,user-group,per bucket,good,insufficient,groundwater,hand pump,functional,22.0
0.0,Lake Rukwa,400.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,48.0
0.0,Lake Victoria,300.0,True,VWC,True,other,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Pangani,1.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,10.0
20.0,Wami / Ruvu,1125.0,True,VWC,True,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,functional,19.0
1000.0,Lake Nyasa,0.0,True,VWC,True,handpump,user-group,monthly,good,seasonal,groundwater,hand pump,functional,29.0
200.0,Pangani,93.0,True,Water authority,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,15.0
0.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Lake Nyasa,500.0,True,Parastatal,True,gravity,parastatal,never pay,good,enough,surface,communal standpipe,functional,15.0
5.0,Pangani,20.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Rufiji,50.0,True,VWC,False,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,11.0
200.0,Lake Nyasa,96.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,26.0
0.0,Lake Tanganyika,230.0,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,16.0
20.0,Pangani,805.0,True,VWC,True,handpump,user-group,per bucket,salty,seasonal,groundwater,hand pump,non functional,12.0
0.0,Wami / Ruvu,463.0,True,VWC,False,other,user-group,never pay,good,seasonal,groundwater,other,functional,16.0
1000.0,Rufiji,20.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,35.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,22.0
500.0,Wami / Ruvu,1.0,True,VWC,True,rope pump,user-group,monthly,good,enough,groundwater,hand pump,functional,9.0
0.0,Pangani,50.0,True,Private operator,True,gravity,commercial,never pay,good,enough,unknown,communal standpipe,functional,13.0
0.0,Internal,325.0,True,Parastatal,True,handpump,parastatal,never pay,good,enough,groundwater,hand pump,non functional,34.0
0.0,Pangani,150.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,functional,40.0
0.0,Wami / Ruvu,200.0,True,VWC,False,other,user-group,never pay,good,enough,unknown,other,non functional,22.0
0.0,Pangani,1.0,True,WUA,True,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,50.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,35.0
0.0,Internal,1.0,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Rukwa,140.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,30.0
100.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Internal,260.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,26.0
0.0,Ruvuma / Southern Coast,100.0,False,Other,False,submersible,unknown,never pay,good,enough,unknown,communal standpipe,functional,10.0
0.0,Wami / Ruvu,1.0,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,30.0
0.0,Ruvuma / Southern Coast,1.0,True,VWC,True,other,user-group,never pay,good,dry,groundwater,other,non functional,35.0
50.0,Internal,100.0,True,VWC,False,motorpump,user-group,per bucket,salty,enough,groundwater,communal standpipe,non functional,12.0
50.0,Ruvuma / Southern Coast,378.0,True,VWC,False,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe,non functional,13.0
50.0,Ruvuma / Southern Coast,234.0,True,WUA,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,14.0
1000.0,Lake Rukwa,170.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,9.0
0.0,Pangani,220.0,True,VWC,False,other,user-group,never pay,good,insufficient,surface,other,non functional,48.0
50.0,Lake Victoria,300.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,41.0
0.0,Lake Victoria,20.0,False,Parastatal,False,gravity,parastatal,never pay,good,enough,surface,communal standpipe,non functional,11.0
0.0,Lake Rukwa,300.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,hand pump,non functional,36.0
0.0,Rufiji,1.0,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,46.0
0.0,Pangani,98.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,8.0
500.0,Lake Tanganyika,560.0,True,VWC,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,non functional,35.0
0.0,Pangani,30.0,True,VWC,True,submersible,user-group,never pay,salty,insufficient,unknown,communal standpipe,functional,11.0
0.0,Pangani,120.0,True,VWC,False,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,16.0
30.0,Internal,100.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,8.0
1000.0,Lake Tanganyika,340.0,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,44.0
0.0,Internal,146.0,True,Parastatal,False,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,8.0
500.0,Pangani,40.0,True,Water Board,True,gravity,user-group,monthly,good,insufficient,groundwater,other,non functional,48.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,23.0
0.0,Ruvuma / Southern Coast,1.0,True,Water Board,True,submersible,user-group,never pay,good,seasonal,groundwater,communal standpipe,non functional,38.0
0.0,Rufiji,200.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,50.0,False,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,46.0
5.0,Pangani,300.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
1000.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,44.0
1000.0,Wami / Ruvu,20.0,True,Parastatal,True,motorpump,commercial,monthly,good,insufficient,surface,communal standpipe,functional,10.0
0.0,Rufiji,1.0,True,VWC,True,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,functional,12.0
500.0,Wami / Ruvu,1.0,True,VWC,True,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,non functional,13.0
0.0,Wami / Ruvu,60.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,40.0
0.0,Wami / Ruvu,70.0,False,VWC,True,other,user-group,never pay,colored,insufficient,groundwater,other,non functional,12.0
1000.0,Lake Tanganyika,520.0,True,Water authority,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,8.0
1000.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Rufiji,5.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Lake Nyasa,300.0,True,Parastatal,False,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,12.0
1000.0,Rufiji,630.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,37.0
0.0,Pangani,102.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,functional,9.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,30.0
20.0,Wami / Ruvu,350.0,True,VWC,True,handpump,user-group,per bucket,salty,seasonal,groundwater,hand pump,non functional,20.0
20.0,Ruvuma / Southern Coast,430.0,True,VWC,True,handpump,user-group,per bucket,good,enough,groundwater,hand pump,non functional,14.0
300.0,Rufiji,50.0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,9.0
0.0,Lake Tanganyika,1000.0,True,VWC,False,handpump,user-group,unknown,milky,enough,groundwater,hand pump,non functional,24.0
10.0,Pangani,76.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
200.0,Lake Tanganyika,110.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,36.0
0.0,Lake Rukwa,400.0,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,36.0
0.0,Pangani,1.0,True,Company,True,submersible,commercial,monthly,good,enough,groundwater,communal standpipe,non functional,16.0
0.0,Wami / Ruvu,60.0,False,Company,True,motorpump,commercial,unknown,good,enough,surface,communal standpipe,functional,32.0
0.0,Pangani,45.0,False,Other,True,gravity,other,never pay,good,enough,surface,other,non functional,48.0
500.0,Rufiji,65.0,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,42.0
10.0,Wami / Ruvu,1.0,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,non functional,25.0
200.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
20.0,Pangani,250.0,True,Private operator,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,8.0
500.0,Rufiji,75.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
25.0,Internal,1125.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Lake Tanganyika,400.0,True,VWC,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,functional,27.0
1000.0,Lake Nyasa,25.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,13.0
30.0,Wami / Ruvu,100.0,True,Company,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,non functional,30.0
10.0,Pangani,20.0,True,WUA,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,19.0
1000.0,Ruvuma / Southern Coast,1.0,True,VWC,False,handpump,user-group,annually,good,enough,groundwater,hand pump,non functional,26.0
0.0,Wami / Ruvu,50.0,True,VWC,False,motorpump,user-group,never pay,good,dry,groundwater,other,non functional,20.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,42.0
250.0,Lake Tanganyika,520.0,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,19.0
300.0,Rufiji,1.0,True,VWC,True,gravity,user-group,monthly,good,dry,groundwater,communal standpipe,non functional,9.0
250.0,Lake Tanganyika,1125.0,True,Water authority,False,handpump,user-group,monthly,good,enough,groundwater,hand pump,non functional,35.0
0.0,Lake Rukwa,350.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,41.0
100.0,Rufiji,1125.0,True,VWC,False,wind-powered,user-group,per bucket,salty,enough,groundwater,communal standpipe,functional,28.0
0.0,Rufiji,188.0,True,Water Board,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,25.0
1000.0,Ruvuma / Southern Coast,1.0,True,VWC,False,handpump,user-group,annually,good,insufficient,groundwater,hand pump,functional,24.0
0.0,Internal,150.0,True,VWC,True,gravity,user-group,never pay,fluoride,insufficient,groundwater,communal standpipe,non functional,23.0
1000.0,Lake Nyasa,250.0,True,VWC,True,handpump,user-group,monthly,good,seasonal,groundwater,hand pump,functional,8.0
50.0,Pangani,130.0,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,10.0
25.0,Pangani,350.0,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Lake Victoria,250.0,False,WUG,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,21.0
0.0,Lake Tanganyika,1125.0,True,Water authority,False,other,user-group,never pay,unknown,unknown,groundwater,other,non functional,26.0
1000.0,Rufiji,300.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,11.0
250.0,Lake Tanganyika,340.0,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,32.0
0.0,Rufiji,1000.0,True,Company,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,17.0
40.0,Ruvuma / Southern Coast,200.0,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Pangani,429.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,8.0
300.0,Wami / Ruvu,300.0,True,VWC,True,handpump,user-group,on failure,good,enough,groundwater,hand pump,non functional,24.0
0.0,Lake Victoria,420.0,True,WUG,False,other,user-group,on failure,colored,dry,groundwater,hand pump,non functional,21.0
0.0,Pangani,200.0,True,VWC,True,handpump,user-group,never pay,fluoride,insufficient,groundwater,hand pump,functional,12.0
0.0,Wami / Ruvu,400.0,True,WUG,False,other,user-group,never pay,good,enough,groundwater,other,non functional,50.0
500.0,Lake Nyasa,23.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,25.0
0.0,Wami / Ruvu,600.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,hand pump,non functional,48.0
0.0,Lake Nyasa,50.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,13.0
500.0,Lake Tanganyika,126.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,35.0
0.0,Rufiji,50.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,11.0
200.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Wami / Ruvu,1.0,True,VWC,True,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,functional,15.0
600.0,Lake Tanganyika,210.0,True,WUG,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,11.0
500.0,Rufiji,50.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Internal,220.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,18.0
0.0,Wami / Ruvu,300.0,True,VWC,True,handpump,user-group,on failure,salty,insufficient,groundwater,hand pump,non functional,23.0
0.0,Pangani,1.0,True,WUA,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,50.0
20.0,Pangani,200.0,True,Private operator,True,submersible,commercial,per bucket,good,enough,groundwater,communal standpipe,functional,16.0
100.0,Rufiji,50.0,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,500.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,23.0
0.0,Internal,350.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,10.0
600.0,Ruvuma / Southern Coast,1.0,True,VWC,False,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,28.0
0.0,Internal,235.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,9.0
1000.0,Rufiji,400.0,True,WUA,True,gravity,user-group,on failure,good,dry,surface,communal standpipe,non functional,28.0
0.0,Pangani,150.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,17.0
500.0,Internal,303.0,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,26.0
0.0,Rufiji,700.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,11.0
500.0,Lake Nyasa,1.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,28.0
1000.0,Wami / Ruvu,1.0,True,VWC,True,handpump,user-group,monthly,salty,insufficient,groundwater,hand pump,functional,40.0
10.0,Wami / Ruvu,100.0,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,38.0
0.0,Lake Rukwa,60.0,False,Water authority,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,42.0
0.0,Pangani,390.0,True,WUA,False,gravity,user-group,unknown,good,enough,surface,communal standpipe,functional,8.0
0.0,Lake Tanganyika,175.0,True,Water authority,True,other,commercial,never pay,good,enough,groundwater,hand pump,non functional,35.0
0.0,Pangani,40.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,other,non functional,46.0
30.0,Pangani,100.0,False,Private operator,False,submersible,commercial,per bucket,salty,enough,groundwater,communal standpipe,functional,26.0
0.0,Internal,580.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,22.0
0.0,Internal,84.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,9.0
0.0,Pangani,130.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,other,non functional,39.0
0.0,Pangani,96.0,True,VWC,True,submersible,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,14.0
0.0,Ruvuma / Southern Coast,200.0,True,VWC,False,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,13.0
0.0,Internal,100.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,48.0
0.0,Lake Victoria,497.0,False,Parastatal,False,other,parastatal,unknown,good,seasonal,surface,other,non functional,8.0
0.0,Pangani,190.0,True,Company,True,handpump,commercial,never pay,good,enough,unknown,hand pump,functional,31.0
500.0,Rufiji,150.0,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,24.0
1000.0,Wami / Ruvu,450.0,True,VWC,True,gravity,user-group,annually,good,unknown,groundwater,communal standpipe,functional,46.0
0.0,Lake Victoria,200.0,False,WUG,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,22.0
0.0,Wami / Ruvu,120.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,25.0
0.0,Lake Tanganyika,360.0,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,non functional,29.0
0.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,46.0
0.0,Rufiji,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,hand pump,non functional,10.0
0.0,Rufiji,200.0,True,WUA,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,39.0
0.0,Internal,1.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,18.0
0.0,Wami / Ruvu,45.0,True,VWC,True,handpump,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,24.0
0.0,Pangani,130.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,functional,17.0
50.0,Ruvuma / Southern Coast,1.0,False,Other,True,submersible,other,per bucket,good,dry,groundwater,communal standpipe,non functional,14.0
500.0,Rufiji,108.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Tanganyika,230.0,True,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,18.0
200.0,Lake Nyasa,130.0,True,VWC,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,27.0
0.0,Wami / Ruvu,30.0,True,SWC,False,motorpump,other,never pay,salty,dry,groundwater,communal standpipe,non functional,20.0
50.0,Wami / Ruvu,120.0,True,VWC,True,submersible,user-group,per bucket,colored,insufficient,surface,communal standpipe,functional,47.0
0.0,Pangani,50.0,True,VWC,True,gravity,user-group,never pay,colored,enough,groundwater,communal standpipe,functional,49.0
0.0,Wami / Ruvu,350.0,True,VWC,True,handpump,user-group,never pay,unknown,insufficient,groundwater,hand pump,non functional,23.0
25.0,Pangani,750.0,True,Water Board,True,submersible,user-group,per bucket,good,enough,unknown,communal standpipe,functional,12.0
0.0,Lake Tanganyika,1.0,False,VWC,False,other,user-group,never pay,good,enough,groundwater,hand pump,non functional,36.0
0.0,Pangani,65.0,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,8.0
0.0,Lake Tanganyika,1125.0,True,VWC,True,other,user-group,unknown,good,insufficient,groundwater,other,non functional,13.0
0.0,Pangani,150.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,18.0
1000.0,Lake Nyasa,0.0,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,27.0
20.0,Wami / Ruvu,1125.0,True,VWC,True,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,36.0
0.0,Lake Tanganyika,250.0,True,VWC,False,gravity,user-group,unknown,good,enough,surface,communal standpipe,non functional,32.0
0.0,Rufiji,200.0,True,VWC,True,other,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,24.0
0.0,Ruvuma / Southern Coast,150.0,True,VWC,True,gravity,user-group,on failure,good,seasonal,surface,communal standpipe,functional,37.0
100.0,Ruvuma / Southern Coast,630.0,True,WUG,False,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,22.0
10.0,Wami / Ruvu,60.0,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,12.0
1000.0,Lake Nyasa,75.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,34.0
1000.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,58.0
0.0,Wami / Ruvu,250.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,22.0
100.0,Lake Tanganyika,400.0,True,VWC,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,33.0
1000.0,Lake Nyasa,50.0,True,VWC,False,gravity,user-group,annually,good,seasonal,groundwater,communal standpipe,functional,32.0
0.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,36.0
0.0,Pangani,200.0,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,31.0
20.0,Pangani,1.0,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
5.0,Pangani,100.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Wami / Ruvu,20.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,38.0
0.0,Wami / Ruvu,390.0,True,VWC,True,other,user-group,never pay,good,insufficient,groundwater,other,functional,41.0
50.0,Rufiji,1.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,15.0
30.0,Internal,241.0,True,VWC,True,handpump,user-group,per bucket,good,enough,groundwater,hand pump,non functional,26.0
0.0,Pangani,190.0,True,WUA,False,gravity,user-group,unknown,good,seasonal,surface,communal standpipe,non functional,12.0
0.0,Internal,896.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Ruvuma / Southern Coast,55.0,True,VWC,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,8.0
20.0,Pangani,140.0,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,8.0
0.0,Lake Victoria,250.0,True,VWC,True,other,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Rufiji,350.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,42.0
500.0,Rufiji,35.0,True,VWC,False,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Internal,1125.0,True,VWC,True,gravity,user-group,on failure,good,insufficient,surface,communal standpipe,non functional,15.0
